Wavelength (nm),Normalized Intensity
1062.4824462061156,0.1517680339462517
1062.4892412231031,0.15770862800565788
1062.4960362400907,0.1640735502121642
1062.5028312570782,0.1707213578500708
1062.5096262740658,0.1775106082036777
1062.5164212910533,0.18472418670438473
1062.5232163080407,0.19207920792079203
1062.5300113250282,0.19943422913719955
1062.5368063420158,0.20707213578500716
1062.5436013590033,0.21456859971711473
1062.5503963759909,0.22206506364922218
1062.5571913929784,0.2299858557284301
1062.563986409966,0.23847241867043856
1062.5707814269535,0.24695898161244711
1062.577576443941,0.25615275813295624
1062.5843714609287,0.26633663366336635
1062.5911664779162,0.2763790664780764
1062.5979614949038,0.28628005657708633
1062.6047565118913,0.29674681753889676
1062.6115515288789,0.3074964639321075
1062.6183465458664,0.3183875530410185
1062.625141562854,0.3289957567185291
1062.6319365798415,0.3401697312588402
1062.638731596829,0.3520509193776521
1062.6455266138166,0.3642149929278643
1062.6523216308042,0.37680339462517687
1062.6591166477917,0.38995756718529007
1062.665911664779,0.4036775106082038
1062.6727066817666,0.4176803394625177
1062.6795016987542,0.4318246110325319
1062.6862967157417,0.4455445544554456
1062.6930917327293,0.45926449787835943
1062.6998867497168,0.47227722772277236
1062.7066817667044,0.48444130127298457
1062.713476783692,0.49603960396039615
1062.7202718006795,0.5072135785007074
1062.727066817667,0.5182461103253183
1062.7338618346546,0.5291371994342292
1062.7406568516421,0.5400282885431401
1062.7474518686297,0.5513437057991515
1062.7542468856172,0.5630834512022632
1062.7610419026048,0.5751060820367753
1062.7678369195924,0.5874115983026875
1062.77463193658,0.5998585572842999
1062.7814269535675,0.6130127298444131
1062.788221970555,0.6264497878359265
1062.7950169875426,0.6403111739745404
1062.8018120045301,0.6543140028288544
1062.8086070215177,0.6684582743988686
1062.815402038505,0.6833097595473835
1062.8221970554926,0.6978783592644979
1062.82899207248,0.7121640735502123
1062.8357870894677,0.726874115983027
1062.8425821064552,0.7422913719943425
1062.8493771234428,0.7562942008486564
1062.8561721404303,0.7702970297029704
1062.8629671574179,0.7844413012729845
1062.8697621744054,0.7983026874115984
1062.876557191393,0.8115983026874117
1062.8833522083805,0.8246110325318248
1062.890147225368,0.8374823196605377
1062.8969422423556,0.8500707213578502
1062.9037372593432,0.8623762376237625
1062.9105322763307,0.8745403111739747
1062.9173272933183,0.8864214992927866
1062.9241223103058,0.897878359264498
1062.9309173272934,0.908910891089109
1062.937712344281,0.9196605374823197
1062.9445073612685,0.9301272984441302
1062.951302378256,0.9401697312588402
1062.9580973952434,0.9495049504950497
1062.964892412231,0.9581329561527583
1062.9716874292185,0.9661951909476663
1062.978482446206,0.9727015558698728
1062.9852774631936,0.9780763790664782
1062.9920724801812,0.9827439886845829
1062.9988674971687,0.9867043847241868
1063.0056625141563,0.9896746817538897
1063.0124575311438,0.9925035360678927
1063.0192525481314,0.9946251768033947
1063.026047565119,0.9953323903818954
1063.0328425821065,0.994908062234795
1063.039637599094,0.9934936350777936
1063.0464326160816,0.9903818953323904
1063.0532276330691,0.9859971711456861
1063.0600226500567,0.9807637906647808
1063.0668176670442,0.9743988684582745
1063.0736126840318,0.9667609618104669
1063.0804077010193,0.9579915134370581
1063.087202718007,0.9480905233380482
1063.0939977349944,0.9371994342291373
1063.100792751982,0.9256011315417257
1063.1075877689693,0.9132956152758134
1063.1143827859569,0.900848656294201
1063.1211778029444,0.8881188118811882
1063.127972819932,0.8745403111739747
1063.1347678369195,0.8605374823196607
1063.141562853907,0.8458274398868459
1063.1483578708946,0.8291371994342291
1063.1551528878822,0.8096181046676096
1063.1619479048697,0.7889674681753891
1063.1687429218573,0.7663366336633665
1063.1755379388449,0.7413012729844415
1063.1823329558324,0.7151343705799152
1063.18912797282,0.6885431400282886
1063.1959229898075,0.6611032531824612
1063.202718006795,0.6330975954738333
1063.2095130237826,0.6050919377652052
